date,is_promo_period,day_of_week,new_enterpriser_count,new_bee_count,transaction_volume_online,transaction_volume_offline,sales_ep_thousand_idr,top_product_id,new_bee_count_outlier,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,day_of_week_num,day_of_month,month,week_of_year,is_weekend,quarter,promo_lag1,promo_next1,days_since_start
2024-08-25,0,Sunday,175,498,3968,2491,1197824,Skincare B,0,230.0,171.0,283.0,372.0,224.0,161.0,218.0,254.14285714285714,64.38537248844852,289.64285714285717,78.8461082819489,228.1,83.30846295545238,237.23333333333332,84.63551064961653,6,25,8,34,1,3,0.0,0.0,967
2024-08-26,0,Monday,134,382,3484,1861,1110334,Supplement A,0,175.0,230.0,171.0,277.0,224.0,156.0,118.0,233.71428571428572,77.31259984787836,283.2142857142857,87.77346591471327,225.2,85.05997883846423,237.12222222222223,84.76574830020607,0,26,8,35,0,3,0.0,0.0,968
2024-08-27,0,Tuesday,193,548,4484,2172,1329191,Skincare B,0,134.0,175.0,230.0,303.0,360.0,159.0,185.0,218.0,71.87025346646129,271.2857142857143,87.88316419798817,224.36666666666667,85.25518826697156,237.72222222222223,84.25296684374112,1,27,8,35,0,3,0.0,0.0,969
2024-08-28,0,Wednesday,165,468,3617,1901,1027753,Protein E,0,193.0,134.0,175.0,340.0,270.0,168.0,137.0,193.0,49.23074919871439,263.7857142857143,92.36730904502832,225.93333333333334,83.64989986321814,237.9777777777778,83.99384377892856,2,28,8,35,0,3,0.0,0.0,970
2024-08-29,0,Thursday,160,455,3696,2023,1185400,Herbal D,0,165.0,193.0,134.0,283.0,276.0,138.0,152.0,175.42857142857142,29.915754728109828,255.5,96.30620237235293,225.1,84.19449977940027,237.44444444444446,84.33801855203501,3,29,8,35,0,3,0.0,0.0,971
2024-08-30,0,Friday,182,518,4708,2297,1405339,Vitamin C,0,160.0,165.0,193.0,171.0,311.0,157.0,148.0,177.0,29.933259094192287,246.28571428571428,96.75776937314082,226.6,82.962642195147,236.61111111111111,84.51297280172597,4,30,8,35,0,3,0.0,0.0,972
2024-08-31,0,Saturday,240,680,4327,2881,1445644,Skincare B,0,182.0,160.0,165.0,230.0,463.0,250.0,196.0,178.42857142857142,32.96896087158991,230.35714285714286,74.02141804687534,229.53333333333333,81.78134570760687,237.26666666666668,84.30533057906213,5,31,8,35,1,3,0.0,0.0,973
2024-09-01,0,Sunday,215,609,4705,2323,1433145,Supplement A,0,240.0,182.0,160.0,175.0,372.0,224.0,161.0,184.14285714285714,35.634386816803385,219.14285714285714,61.79476844032468,231.76666666666668,80.38085349879898,236.42222222222222,84.14153108562508,6,1,9,35,1,3,0.0,1.0,974
2024-09-02,1,Monday,238,676,5836,1960,1635824,Vitamin C,0,215.0,240.0,182.0,134.0,277.0,224.0,156.0,199.0,32.81259920620002,216.35714285714286,59.83388176103355,233.16666666666666,80.10169542023056,236.11111111111111,84.08268328238013,0,2,9,36,0,3,0.0,1.0,975
2024-09-03,1,Tuesday,302,856,7502,2174,1940125,Supplement A,0,238.0,215.0,240.0,193.0,303.0,360.0,159.0,214.57142857142858,50.556427691762764,216.28571428571428,59.722986904835075,237.86666666666667,79.85751679401086,235.94444444444446,83.93528286937533,1,3,9,36,0,3,1.0,1.0,976
2024-09-04,1,Wednesday,348,986,7153,2678,1852112,Collagen F,0,302.0,238.0,215.0,165.0,340.0,270.0,168.0,240.71428571428572,65.69808288860611,216.85714285714286,61.021884022621485,244.26666666666668,80.75887197267448,236.83333333333334,84.69870593177241,2,4,9,36,0,3,1.0,1.0,977
2024-09-05,1,Thursday,360,1020,7687,2236,1958867,Vitamin C,0,348.0,302.0,238.0,160.0,283.0,276.0,138.0,269.2857142857143,68.18776597434103,222.35714285714286,70.21900591156738,250.96666666666667,81.77238524407689,237.4,85.35501538682657,3,5,9,36,0,3,1.0,1.0,978
2024-09-06,1,Friday,297,842,8056,2886,2090556,Vitamin C,0,360.0,348.0,302.0,182.0,171.0,311.0,157.0,285.7142857142857,56.50579405605091,231.35714285714286,71.19810622249923,255.26666666666668,80.64307625039122,235.92222222222222,83.10467580752399,4,6,9,36,0,3,1.0,1.0,979
2024-09-07,1,Saturday,362,1027,9833,3609,2807961,Protein E,0,297.0,360.0,348.0,240.0,230.0,463.0,250.0,303.14285714285717,58.822978989022126,240.78571428571428,79.2854420349744,262.73333333333335,79.77638287342806,235.3,81.92740689171119,5,7,9,36,1,3,1.0,1.0,980
2024-09-08,1,Sunday,317,900,7582,2921,2057414,Vitamin C,0,362.0,297.0,360.0,215.0,175.0,372.0,224.0,317.7142857142857,44.153951449123014,250.92857142857142,79.30512088006786,268.06666666666666,77.7874794168249,235.75555555555556,82.26953661096115,6,8,9,36,1,3,1.0,1.0,981
2024-09-09,1,Monday,247,702,6560,2094,1847565,Skincare B,0,317.0,362.0,297.0,238.0,134.0,277.0,224.0,319.0,41.496987842493866,259.0,71.8930830095314,267.96666666666664,77.8134299787475,234.77777777777777,81.59695105806674,0,9,9,37,0,3,1.0,1.0,982
2024-09-10,1,Tuesday,298,844,7856,2826,2157387,Protein E,0,247.0,317.0,362.0,302.0,193.0,303.0,360.0,318.42857142857144,41.796559439174715,266.5,69.92825994161112,270.43333333333334,77.5440623722756,234.33333333333334,81.13603502621561,1,10,9,37,0,3,1.0,1.0,983
2024-09-11,1,Wednesday,272,771,8078,2273,2136047,Vitamin C,0,298.0,247.0,317.0,348.0,165.0,340.0,270.0,307.57142857142856,42.69604643233919,274.14285714285717,63.53661227120238,272.03333333333336,77.046552579384,233.16666666666666,79.8055572394062,2,11,9,37,0,3,1.0,1.0,984
2024-09-12,1,Thursday,290,822,7861,2476,2106614,Supplement A,0,272.0,298.0,247.0,360.0,160.0,283.0,276.0,297.57142857142856,36.05022950855,283.42857142857144,54.41678797197451,269.7,75.3315201694115,232.95555555555555,79.6276321401666,3,12,9,37,0,3,1.0,0.0,985
2024-09-13,0,Friday,157,447,3869,2202,1169234,Vitamin C,0,290.0,272.0,298.0,297.0,182.0,171.0,311.0,277.57142857142856,64.23617138564371,281.64285714285717,58.274690564940585,265.93333333333334,78.09054573591673,230.15555555555557,77.77682146727945,4,13,9,37,0,3,1.0,0.0,986
2024-09-14,0,Saturday,243,689,5102,2144,1532391,Skincare B,0,157.0,290.0,272.0,362.0,240.0,230.0,463.0,260.57142857142856,52.917725898660734,281.85714285714283,58.115080980436154,264.8333333333333,78.17623032933808,229.11111111111111,76.95269880052386,5,14,9,37,1,3,0.0,0.0,987
2024-09-15,0,Sunday,205,582,4610,2259,1287127,Herbal D,0,243.0,157.0,290.0,317.0,215.0,175.0,372.0,244.57142857142858,49.8559830674225,281.14285714285717,59.053896038810606,261.3,78.41276725741473,229.54444444444445,76.70271827817399,6,15,9,37,1,3,0.0,0.0,988
2024-09-16,0,Monday,127,360,3314,1692,1009842,Collagen F,0,205.0,243.0,157.0,247.0,238.0,134.0,277.0,227.42857142857142,66.67547560849579,273.2142857142857,71.44355337384418,250.1,72.37324234063672,229.1888888888889,77.10650658862794,0,16,9,38,0,3,0.0,0.0,989
2024-09-17,0,Tuesday,141,400,3522,2059,1038633,Probiotic G,0,127.0,205.0,243.0,298.0,302.0,193.0,303.0,205.0,65.37328710311827,261.7142857142857,79.01064054088734,242.4,71.23617833270016,229.04444444444445,77.26096316681,1,17,9,38,0,3,0.0,0.0,990
2024-09-18,0,Wednesday,178,507,4339,1850,1315852,Supplement A,0,141.0,127.0,205.0,272.0,348.0,165.0,340.0,191.57142857142858,58.622683729245196,249.57142857142858,77.78344127295804,239.1,71.8683422703602,228.93333333333334,77.32781524933932,2,18,9,38,0,3,0.0,0.0,991
2024-09-19,0,Thursday,163,464,3560,2072,1145169,Protein E,0,178.0,141.0,127.0,290.0,360.0,160.0,283.0,173.42857142857142,39.67306871105938,235.5,73.99662154449997,234.43333333333334,72.12091539062438,228.65555555555557,77.52116943365888,3,19,9,38,0,3,0.0,0.0,992
2024-09-20,0,Friday,188,534,4624,1922,1300429,Herbal D,0,163.0,178.0,141.0,157.0,297.0,182.0,171.0,177.85714285714286,39.2616376438407,227.71428571428572,72.75187396098545,229.36666666666667,69.74904934877223,228.62222222222223,77.5381859933612,4,20,9,38,0,3,0.0,0.0,993
2024-09-21,0,Saturday,249,708,4430,2371,1333384,Skincare B,0,188.0,163.0,178.0,243.0,362.0,240.0,230.0,178.71428571428572,40.95002761787617,219.64285714285714,62.212547760890146,228.23333333333332,69.12092518803962,228.8,77.56667302421152,5,21,9,38,1,3,0.0,0.0,994
2024-09-22,0,Sunday,168,477,4552,2362,1339829,Supplement A,0,249.0,188.0,163.0,205.0,317.0,215.0,175.0,173.42857142857142,39.34826189662984,209.0,56.78434237059952,228.13333333333333,69.20869655007898,228.86666666666667,77.51117353305851,6,22,9,38,1,3,0.0,0.0,995
2024-09-23,0,Monday,150,425,3052,1650,943876,Protein E,0,168.0,249.0,188.0,127.0,247.0,238.0,134.0,176.71428571428572,35.60765032833282,202.07142857142858,57.70143883783107,225.46666666666667,70.6603011663518,228.6888888888889,77.67515826977572,0,23,9,39,0,3,0.0,0.0,996
2024-09-24,0,Tuesday,175,498,3483,2109,1140037,Detox I,0,150.0,168.0,249.0,141.0,298.0,302.0,193.0,181.57142857142858,32.06689436608688,193.28571428571428,50.939524583912934,225.46666666666667,70.6603011663518,228.7,77.66731847791941,1,24,9,39,0,3,0.0,0.0,997
2024-09-25,0,Wednesday,168,476,4171,2230,1373580,Skincare B,0,175.0,150.0,168.0,178.0,272.0,348.0,165.0,180.14285714285714,32.47269915600257,185.85714285714286,45.91272178795239,226.6,69.40416364336133,228.5888888888889,77.7477763610551,2,25,9,39,0,3,0.0,0.0,998
2024-09-26,0,Thursday,175,498,3731,1989,1228946,Skincare B,0,168.0,175.0,150.0,163.0,290.0,360.0,160.0,181.85714285714286,31.725008912154003,177.64285714285714,34.78639686132055,226.0,69.78143217118767,228.2,77.92912366122655,3,26,9,39,0,3,0.0,0.0,999
2024-09-27,0,Friday,158,448,4346,2145,1323876,Vitamin C,0,175.0,168.0,175.0,188.0,157.0,297.0,182.0,177.57142857142858,32.76612652754529,177.71428571428572,34.74174737961372,225.76666666666668,70.00378479094876,227.07777777777778,78.20733431765628,4,27,9,39,0,3,0.0,0.0,1000
2024-09-28,0,Saturday,191,543,5223,2686,1695513,Supplement A,0,158.0,175.0,168.0,249.0,243.0,362.0,240.0,169.28571428571428,13.161994348811755,174.0,29.62846863822082,226.8,69.22397432024293,227.16666666666666,78.1612062170446,5,28,9,39,1,3,0.0,0.0,1001
2024-09-29,0,Sunday,165,469,4839,2064,1452681,Collagen F,0,191.0,158.0,175.0,168.0,205.0,317.0,215.0,168.85714285714286,13.259318376507181,171.14285714285714,28.308349251811105,226.23333333333332,69.67148693657987,227.34444444444443,77.9994470033856,6,29,9,39,1,3,0.0,0.0,1002
2024-09-30,0,Monday,165,470,3196,1558,959416,Herbal D,0,165.0,191.0,158.0,150.0,127.0,247.0,238.0,171.0,10.661457061149026,173.85714285714286,25.425175720915696,223.73333333333332,70.50112903636578,227.37777777777777,77.97184420922892,0,30,9,40,0,3,0.0,0.0,1003
2024-10-01,0,Tuesday,139,395,3600,1847,1136820,Skincare B,0,165.0,165.0,191.0,175.0,141.0,298.0,302.0,165.85714285714286,15.836967001594104,173.71428571428572,25.628795618113724,221.2,72.17144339265573,227.15555555555557,78.19708766540359,1,1,10,40,0,4,0.0,0.0,1004
2024-10-02,0,Wednesday,169,481,3746,1684,1116272,Skincare B,0,139.0,165.0,165.0,168.0,178.0,272.0,348.0,166.0,15.864005379056179,173.07142857142858,25.625901217063426,218.9,72.71500817433156,227.3,78.07608648554869,2,2,10,40,0,4,0.0,0.0,1005
2024-10-03,0,Thursday,183,519,4094,1698,1102037,Skincare B,0,169.0,139.0,165.0,175.0,163.0,290.0,360.0,167.14285714285714,16.876300655344487,174.5,25.57868704154129,214.93333333333334,71.2566673629785,227.16666666666666,78.14208464878851,3,3,10,40,0,4,0.0,0.0,1006
2024-10-04,0,Friday,172,488,4495,2404,1441322,Herbal D,0,183.0,169.0,139.0,158.0,188.0,157.0,297.0,169.14285714285714,16.436023154732855,173.35714285714286,25.284860605193295,209.06666666666666,67.04395538766339,226.9777777777778,78.25584341577381,4,4,10,40,0,4,0.0,0.0,1007
2024-10-05,0,Saturday,215,611,5261,2831,1627374,Skincare B,0,172.0,183.0,169.0,191.0,249.0,243.0,362.0,172.57142857142858,22.96270267816427,170.92857142857142,18.06170741444871,204.23333333333332,60.71566481578706,227.24444444444444,78.17271444305717,5,5,10,40,1,4,0.0,0.0,1008
2024-10-06,0,Sunday,220,625,4552,2506,1482555,Skincare B,0,215.0,172.0,183.0,165.0,168.0,205.0,317.0,180.42857142857142,28.64644912758138,174.64285714285714,22.26970050179037,201.66666666666666,58.235747602744745,226.85555555555555,78.12012661454257,6,6,10,40,1,4,0.0,1.0,1009
2024-10-07,1,Monday,281,798,5746,2126,1505503,Protein E,0,220.0,215.0,172.0,165.0,150.0,127.0,247.0,197.0,46.32853692200303,184.0,35.001098883846744,198.96666666666667,52.10035629855902,226.14444444444445,77.31978846252841,0,7,10,41,0,4,0.0,1.0,1010
2024-10-08,1,Tuesday,348,986,8184,2424,2271049,Skincare B,0,281.0,220.0,215.0,139.0,175.0,141.0,298.0,226.85714285714286,65.92275421893109,196.35714285714286,55.88670840033511,200.0,54.76155207996677,226.55555555555554,77.87242680454659,1,8,10,41,0,4,1.0,1.0,1011
2024-10-09,1,Wednesday,261,740,8396,2633,2319091,Herbal D,0,348.0,281.0,220.0,169.0,168.0,178.0,272.0,240.0,61.48712602380064,203.0,57.75278881045083,200.46666666666667,55.23350640585,226.23333333333332,77.66668193727651,2,9,10,41,0,4,1.0,1.0,1012
2024-10-10,1,Thursday,301,855,7544,2815,2149971,Protein E,0,261.0,348.0,281.0,183.0,175.0,163.0,290.0,256.85714285714283,59.395366181290626,212.0,62.66271127724459,200.56666666666666,55.418584790933636,225.5,76.62725334406933,3,10,10,41,0,4,1.0,1.0,1013
2024-10-11,1,Friday,316,897,6810,2670,1895162,Skincare B,0,301.0,261.0,348.0,172.0,158.0,188.0,157.0,277.42857142857144,49.16250991306754,223.28571428571428,66.31095578517025,202.03333333333333,57.900916158157955,224.3111111111111,74.3240164799902,4,11,10,41,0,4,1.0,1.0,1014
2024-10-12,1,Saturday,395,1120,10664,2973,2646526,Supplement A,0,316.0,301.0,261.0,215.0,191.0,249.0,243.0,303.14285714285717,57.44396855901944,237.85714285714286,79.72728240972175,205.53333333333333,66.00769721747635,224.57777777777778,74.89707961150481,5,12,10,41,1,4,1.0,1.0,1015
2024-10-13,1,Sunday,409,1159,9384,3368,2528890,Supplement A,0,395.0,316.0,301.0,220.0,165.0,168.0,205.0,330.14285714285717,56.25663981975478,255.28571428571428,88.7359337251033,213.93333333333334,75.03559308678156,226.22222222222223,77.29220461264286,6,13,10,41,1,4,1.0,1.0,1016
2024-10-14,1,Monday,259,735,6095,1912,1703161,Protein E,0,409.0,395.0,316.0,281.0,165.0,150.0,127.0,327.0,59.95275918031987,262.0,84.85009405733419,214.46666666666667,75.30569119553172,225.3111111111111,76.40219486882583,0,14,10,42,0,4,1.0,0.0,1017
2024-10-15,0,Tuesday,171,486,4298,1772,1281704,Collagen F,0,259.0,409.0,395.0,348.0,139.0,175.0,141.0,301.7142857142857,82.64928772775271,264.2857142857143,81.65257409991959,213.33333333333334,75.70784741966676,223.62222222222223,75.89682200535054,1,15,10,42,0,4,1.0,0.0,1018
2024-10-16,0,Wednesday,197,558,4182,1767,1229879,Vitamin C,0,171.0,259.0,409.0,261.0,169.0,168.0,178.0,292.57142857142856,91.01988270492959,266.2857142857143,79.45238397103842,215.66666666666666,74.01506525740197,222.64444444444445,75.66370170237424,2,16,10,42,0,4,0.0,0.0,1019
2024-10-17,0,Thursday,183,519,3999,1690,1211587,Protein E,0,197.0,171.0,259.0,301.0,183.0,175.0,163.0,275.7142857142857,99.71077221262597,266.2857142857143,79.45238397103842,217.06666666666666,72.94349883977671,222.88888888888889,75.49766637429958,3,17,10,42,0,4,0.0,0.0,1020
2024-10-18,0,Friday,190,538,3760,2124,1096684,Vitamin C,0,183.0,197.0,171.0,316.0,172.0,158.0,188.0,257.7142857142857,102.55846184122585,267.57142857142856,77.94052395721548,217.46666666666667,72.75453929828535,222.56666666666666,75.57629525515513,4,18,10,42,0,4,0.0,0.0,1021
2024-10-19,0,Saturday,230,653,4802,2603,1439267,Probiotic G,0,190.0,183.0,197.0,395.0,215.0,191.0,249.0,234.14285714285714,82.80585440540784,268.64285714285717,77.26239720574316,219.7,72.0498630020952,223.24444444444444,75.36373388122004,5,19,10,42,1,4,0.0,0.0,1022
2024-10-20,0,Sunday,188,533,4259,2188,1254421,Vitamin C,0,230.0,190.0,183.0,409.0,220.0,165.0,168.0,202.57142857142858,30.869926805103542,266.35714285714283,79.25965812816385,219.7,72.0498630020952,224.03333333333333,74.60690241284952,6,20,10,42,1,4,0.0,0.0,1023
2024-10-21,0,Monday,122,345,2954,1538,833075,Herbal D,0,188.0,230.0,190.0,259.0,281.0,165.0,150.0,183.0,32.5166623953535,255.0,87.91866870973591,215.46666666666667,73.97424217757913,223.51111111111112,75.15889452165894,0,21,10,43,0,4,0.0,0.0,1024
2024-10-22,0,Tuesday,171,485,3628,1899,1075302,Supplement A,0,122.0,188.0,230.0,171.0,348.0,139.0,175.0,183.0,32.5166623953535,242.35714285714286,86.22654164186604,215.56666666666666,73.9098627795503,223.4111111111111,75.22339679725886,1,22,10,43,0,4,0.0,0.0,1025
2024-10-23,0,Wednesday,183,518,3721,1837,1040109,Herbal D,0,171.0,122.0,188.0,197.0,261.0,169.0,168.0,181.0,31.9374388453436,236.78571428571428,87.44068633292852,216.66666666666666,73.14196556312102,223.32222222222222,75.26684033113925,2,23,10,43,0,4,0.0,0.0,1026
2024-10-24,0,Thursday,160,455,3913,1769,1131411,Protein E,0,183.0,171.0,122.0,183.0,301.0,183.0,175.0,177.71428571428572,32.866975754367125,226.71428571428572,87.5955992672518,216.16666666666666,73.48707760356677,223.24444444444444,75.32928629214138,3,24,10,43,0,4,0.0,0.0,1027
2024-10-25,0,Friday,158,448,3724,2102,1109092,Herbal D,0,160.0,183.0,171.0,190.0,316.0,172.0,158.0,173.14285714285714,33.09797864638036,215.42857142857142,85.35691066224302,215.83333333333334,73.7353531140292,222.54444444444445,75.64244113838001,4,25,10,43,0,4,0.0,0.0,1028
2024-10-26,0,Saturday,225,639,5612,2701,1691607,Skincare B,0,158.0,160.0,183.0,230.0,395.0,215.0,191.0,172.42857142857142,31.690467246252055,203.28571428571428,68.21733207627163,217.5,73.34460467193723,222.62222222222223,75.64131469896769,5,26,10,43,1,4,0.0,0.0,1029
2024-10-27,0,Sunday,224,636,5001,2471,1501905,Detox I,0,225.0,158.0,160.0,188.0,409.0,220.0,165.0,177.57142857142858,37.09832495256053,190.07142857142858,35.260490606372784,219.7,72.48312526564965,223.8,74.8147074407045,6,27,10,43,1,4,0.0,0.0,1030
2024-10-28,0,Monday,154,438,3273,1471,993324,Energy H,0,224.0,225.0,158.0,122.0,259.0,281.0,165.0,182.14285714285714,30.492778223861233,182.57142857142858,30.287632118416834,218.46666666666667,73.29850792729557,223.45555555555555,75.06628697823763,0,28,10,44,0,4,0.0,0.0,1031
2024-10-29,0,Tuesday,168,478,3933,2103,1245265,Vitamin C,0,154.0,224.0,225.0,171.0,171.0,348.0,139.0,181.71428571428572,30.69589704240873,182.35714285714286,30.386249782164153,218.56666666666666,73.22505852098922,223.8,74.73551868294614,1,29,10,44,0,4,0.0,0.0,1032
2024-10-30,0,Wednesday,154,437,3657,2209,1193779,Energy H,0,168.0,154.0,224.0,183.0,197.0,261.0,169.0,177.57142857142858,32.40296870585227,179.28571428571428,30.960094840412935,218.2,73.52944519269015,223.82222222222222,74.71422375265168,2,30,10,44,0,4,0.0,0.0,1033
2024-10-31,0,Thursday,164,465,4227,2093,1318752,Probiotic G,0,154.0,168.0,154.0,160.0,183.0,301.0,183.0,178.14285714285714,32.07506077639736,177.92857142857142,31.200257113619003,219.03333333333333,72.73830434881079,224.0,74.55063884910034,3,31,10,44,0,4,0.0,0.0,1034
2024-11-01,0,Friday,199,565,4072,2352,1256169,Vitamin C,0,164.0,154.0,168.0,158.0,190.0,316.0,172.0,184.0,31.5224787519435,178.57142857142858,31.558771268158303,220.03333333333333,72.23118217335859,224.03333333333333,74.53864844736287,4,1,11,44,0,4,0.0,0.0,1035
2024-11-02,0,Saturday,212,601,6071,2897,1693354,Supplement A,0,199.0,164.0,154.0,225.0,230.0,395.0,215.0,182.14285714285714,28.985217907459642,177.28571428571428,29.608804749283735,221.0,71.91182340079817,224.6,74.24735458534094,5,2,11,44,1,4,0.0,0.0,1036
2024-11-03,0,Sunday,247,701,5643,2455,1655907,Collagen F,0,212.0,199.0,164.0,224.0,188.0,409.0,220.0,185.42857142857142,35.165594657550024,181.5,34.96536748093486,223.5,71.45181641473862,225.61111111111111,73.92156402542525,6,3,11,44,1,4,0.0,0.0,1037
2024-11-04,0,Monday,158,447,3537,1775,1081662,Herbal D,0,247.0,212.0,199.0,154.0,122.0,259.0,281.0,186.0,34.597687784013296,184.07142857142858,31.394424506746216,221.6,72.43670245165058,225.6,73.93176325489289,0,4,11,45,0,4,0.0,0.0,1038
2024-11-05,0,Tuesday,220,624,4241,2092,1326240,Herbal D,0,158.0,247.0,212.0,168.0,171.0,171.0,348.0,193.42857142857142,35.655093805595016,187.57142857142858,32.53569468401329,221.6,72.43670245165058,226.17777777777778,73.67932001079703,1,5,11,45,0,4,0.0,0.0,1039
2024-11-06,0,Wednesday,207,588,4310,2387,1348345,Skincare B,0,220.0,158.0,247.0,154.0,183.0,197.0,261.0,201.0,31.24099870362771,189.28571428571428,32.90646083727433,219.13333333333333,71.5993321743722,226.94444444444446,73.10825605648432,2,6,11,45,0,4,0.0,0.0,1040
2024-11-07,0,Thursday,199,565,3839,2482,1278268,Vitamin C,0,207.0,220.0,158.0,164.0,160.0,183.0,301.0,206.0,26.82039025318989,192.07142857142858,31.871048559211925,214.16666666666666,67.39645101335384,227.4111111111111,72.79012379675602,3,7,11,45,0,4,0.0,0.0,1041
2024-11-08,0,Friday,210,595,4696,2414,1490687,Supplement A,0,199.0,207.0,220.0,199.0,158.0,190.0,316.0,207.57142857142858,26.663690310091198,195.78571428571428,30.599594193960776,212.46666666666667,66.81509912635295,226.96666666666667,72.7727646918741,4,8,11,45,0,4,0.0,0.0,1042
2024-11-09,0,Saturday,280,795,4904,2485,1547419,Collagen F,0,210.0,199.0,207.0,212.0,225.0,230.0,395.0,217.28571428571428,38.36541100919988,199.71428571428572,37.41128700812516,211.76666666666668,65.96011508183715,227.5888888888889,72.98620686136518,5,9,11,45,1,4,0.0,0.0,1043
